jours,date,ymin,ymean,ymax,candidat,nom,nom_abbr,parti,nuance,order
74,2021-11-15,1.2405685657463432,2.0421383464125706,2.8437081270787954,Fabien Roussel,Roussel,F. Roussel,Lutte ouvrière,EXGA,40
74,2021-11-15,1.2405685657463432,2.0421383464125706,2.8437081270787954,Fabien Roussel,Roussel,F. Roussel,Lutte ouvrière,EXGA,40
74,2021-11-15,1.2405685657463432,2.0421383464125706,2.8437081270787954,Fabien Roussel,Roussel,F. Roussel,Lutte ouvrière,EXGA,40
74,2021-11-15,1.2405685657463432,2.0421383464125706,2.8437081270787954,Fabien Roussel,Roussel,F. Roussel,Lutte ouvrière,EXGA,40
74,2021-11-15,1.2405685657463432,2.0421383464125706,2.8437081270787954,Fabien Roussel,Roussel,F. Roussel,Lutte ouvrière,EXGA,40
74,2021-11-15,1.2405685657463432,2.0421383464125706,2.8437081270787954,Fabien Roussel,Roussel,F. Roussel,Lutte ouvrière,EXGA,40
76,2021-11-17,1.2295598817257762,2.0377629206339187,2.845965959542056,Fabien Roussel,Roussel,F. Roussel,Lutte ouvrière,EXGA,40
76,2021-11-17,1.2295598817257762,2.0377629206339187,2.845965959542056,Fabien Roussel,Roussel,F. Roussel,Lutte ouvrière,EXGA,40
76,2021-11-17,1.2295598817257762,2.0377629206339187,2.845965959542056,Fabien Roussel,Roussel,F. Roussel,Lutte ouvrière,EXGA,40
76,2021-11-17,1.2295598817257762,2.0377629206339187,2.845965959542056,Fabien Roussel,Roussel,F. Roussel,Lutte ouvrière,EXGA,40
81,2021-11-22,1.1974243286282185,2.019254625223105,2.841084921817989,Fabien Roussel,Roussel,F. Roussel,Lutte ouvrière,EXGA,40
81,2021-11-22,1.1974243286282185,2.019254625223105,2.841084921817989,Fabien Roussel,Roussel,F. Roussel,Lutte ouvrière,EXGA,40
81,2021-11-22,1.1974243286282185,2.019254625223105,2.841084921817989,Fabien Roussel,Roussel,F. Roussel,Lutte ouvrière,EXGA,40
81,2021-11-22,1.1974243286282185,2.019254625223105,2.841084921817989,Fabien Roussel,Roussel,F. Roussel,Lutte ouvrière,EXGA,40
81,2021-11-22,1.1974243286282185,2.019254625223105,2.841084921817989,Fabien Roussel,Roussel,F. Roussel,Lutte ouvrière,EXGA,40
83,2021-11-24,1.1819612831149962,2.0090905347517163,2.836219786388435,Fabien Roussel,Roussel,F. Roussel,Lutte ouvrière,EXGA,40
83,2021-11-24,1.1819612831149962,2.0090905347517163,2.836219786388435,Fabien Roussel,Roussel,F. Roussel,Lutte ouvrière,EXGA,40
83,2021-11-24,1.1819612831149962,2.0090905347517163,2.836219786388435,Fabien Roussel,Roussel,F. Roussel,Lutte ouvrière,EXGA,40
83,2021-11-24,1.1819612831149962,2.0090905347517163,2.836219786388435,Fabien Roussel,Roussel,F. Roussel,Lutte ouvrière,EXGA,40
83,2021-11-24,1.1819612831149962,2.0090905347517163,2.836219786388435,Fabien Roussel,Roussel,F. Roussel,Lutte ouvrière,EXGA,40
0,2021-09-02,0.5287118915530514,1.224493691481239,1.9202754914094258,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
4,2021-09-06,0.46285416159920245,1.1493036511777528,1.8357531407563035,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
4,2021-09-06,0.46285416159920245,1.1493036511777528,1.8357531407563035,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
4,2021-09-06,0.46285416159920245,1.1493036511777528,1.8357531407563035,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
4,2021-09-06,0.46285416159920245,1.1493036511777528,1.8357531407563035,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
4,2021-09-06,0.46285416159920245,1.1493036511777528,1.8357531407563035,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
11,2021-09-13,0.36710638055102024,1.0227715037913494,1.6784366270316757,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
11,2021-09-13,0.36710638055102024,1.0227715037913494,1.6784366270316757,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
11,2021-09-13,0.36710638055102024,1.0227715037913494,1.6784366270316757,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
11,2021-09-13,0.36710638055102024,1.0227715037913494,1.6784366270316757,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
11,2021-09-13,0.36710638055102024,1.0227715037913494,1.6784366270316757,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
11,2021-09-13,0.36710638055102024,1.0227715037913494,1.6784366270316757,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
11,2021-09-13,0.36710638055102024,1.0227715037913494,1.6784366270316757,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
11,2021-09-13,0.36710638055102024,1.0227715037913494,1.6784366270316757,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
11,2021-09-13,0.36710638055102024,1.0227715037913494,1.6784366270316757,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
11,2021-09-13,0.36710638055102024,1.0227715037913494,1.6784366270316757,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
11,2021-09-13,0.36710638055102024,1.0227715037913494,1.6784366270316757,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
18,2021-09-20,0.29129546294770775,0.8966583620716707,1.502021261195634,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
18,2021-09-20,0.29129546294770775,0.8966583620716707,1.502021261195634,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
18,2021-09-20,0.29129546294770775,0.8966583620716707,1.502021261195634,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
25,2021-09-27,0.23925505496715005,0.7759491764634935,1.312643297959837,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
25,2021-09-27,0.23925505496715005,0.7759491764634935,1.312643297959837,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
25,2021-09-27,0.23925505496715005,0.7759491764634935,1.312643297959837,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
32,2021-10-04,0.2021783614427876,0.6549234415931191,1.1076685217434505,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
32,2021-10-04,0.2021783614427876,0.6549234415931191,1.1076685217434505,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
32,2021-10-04,0.2021783614427876,0.6549234415931191,1.1076685217434505,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
34,2021-10-06,0.18936993182994746,0.6102962623194281,1.0312225928089092,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
34,2021-10-06,0.18936993182994746,0.6102962623194281,1.0312225928089092,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
34,2021-10-06,0.18936993182994746,0.6102962623194281,1.0312225928089092,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
34,2021-10-06,0.18936993182994746,0.6102962623194281,1.0312225928089092,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
34,2021-10-06,0.18936993182994746,0.6102962623194281,1.0312225928089092,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
34,2021-10-06,0.18936993182994746,0.6102962623194281,1.0312225928089092,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
39,2021-10-11,0.15296016648482785,0.4826815633392005,0.8124029601935732,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
39,2021-10-11,0.15296016648482785,0.4826815633392005,0.8124029601935732,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
39,2021-10-11,0.15296016648482785,0.4826815633392005,0.8124029601935732,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
39,2021-10-11,0.15296016648482785,0.4826815633392005,0.8124029601935732,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
39,2021-10-11,0.15296016648482785,0.4826815633392005,0.8124029601935732,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
39,2021-10-11,0.15296016648482785,0.4826815633392005,0.8124029601935732,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
46,2021-10-18,0.14946700358575443,0.4169901162271977,0.6845132288686411,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
46,2021-10-18,0.14946700358575443,0.4169901162271977,0.6845132288686411,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
46,2021-10-18,0.14946700358575443,0.4169901162271977,0.6845132288686411,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
53,2021-10-25,0.17708473074783768,0.4219752172863478,0.6668657038248583,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
53,2021-10-25,0.17708473074783768,0.4219752172863478,0.6668657038248583,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
53,2021-10-25,0.17708473074783768,0.4219752172863478,0.6668657038248583,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
55,2021-10-27,0.1928211952529149,0.4422105834324791,0.6915999716120438,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
55,2021-10-27,0.1928211952529149,0.4422105834324791,0.6915999716120438,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
55,2021-10-27,0.1928211952529149,0.4422105834324791,0.6915999716120438,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
58,2021-10-30,0.2267657888393246,0.4950899215840252,0.7634140543287267,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
58,2021-10-30,0.2267657888393246,0.4950899215840252,0.7634140543287267,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
58,2021-10-30,0.2267657888393246,0.4950899215840252,0.7634140543287267,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
67,2021-11-08,0.36161620877337314,0.729351011380706,1.097085813988041,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
67,2021-11-08,0.36161620877337314,0.729351011380706,1.097085813988041,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
67,2021-11-08,0.36161620877337314,0.729351011380706,1.097085813988041,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
70,2021-11-11,0.40391595566741384,0.8069635786433333,1.2100112016192548,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
70,2021-11-11,0.40391595566741384,0.8069635786433333,1.2100112016192548,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
70,2021-11-11,0.40391595566741384,0.8069635786433333,1.2100112016192548,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
70,2021-11-11,0.40391595566741384,0.8069635786433333,1.2100112016192548,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
70,2021-11-11,0.40391595566741384,0.8069635786433333,1.2100112016192548,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
74,2021-11-15,0.4639028586035841,0.9205793720854508,1.3772558855673185,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
74,2021-11-15,0.4639028586035841,0.9205793720854508,1.3772558855673185,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
74,2021-11-15,0.4639028586035841,0.9205793720854508,1.3772558855673185,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
81,2021-11-22,0.5708334030790705,1.1281287100809865,1.685424017082902,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
81,2021-11-22,0.5708334030790705,1.1281287100809865,1.685424017082902,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
81,2021-11-22,0.5708334030790705,1.1281287100809865,1.685424017082902,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
81,2021-11-22,0.5708334030790705,1.1281287100809865,1.685424017082902,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
81,2021-11-22,0.5708334030790705,1.1281287100809865,1.685424017082902,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
83,2021-11-24,0.602799180060635,1.191574873246756,1.7803505664328765,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
83,2021-11-24,0.602799180060635,1.191574873246756,1.7803505664328765,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
83,2021-11-24,0.602799180060635,1.191574873246756,1.7803505664328765,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
83,2021-11-24,0.602799180060635,1.191574873246756,1.7803505664328765,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
83,2021-11-24,0.602799180060635,1.191574873246756,1.7803505664328765,Florian Philippot,Philippot,F. Philippot,Les Patriotes,EXDR,5030
4,2021-09-06,0.2639553552263506,0.7555302711332528,1.2471051870401544,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
4,2021-09-06,0.2639553552263506,0.7555302711332528,1.2471051870401544,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
4,2021-09-06,0.2639553552263506,0.7555302711332528,1.2471051870401544,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
4,2021-09-06,0.2639553552263506,0.7555302711332528,1.2471051870401544,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
4,2021-09-06,0.2639553552263506,0.7555302711332528,1.2471051870401544,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
11,2021-09-13,0.20448820366838294,0.6091302412891478,1.0137722789099128,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
11,2021-09-13,0.20448820366838294,0.6091302412891478,1.0137722789099128,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
11,2021-09-13,0.20448820366838294,0.6091302412891478,1.0137722789099128,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
11,2021-09-13,0.20448820366838294,0.6091302412891478,1.0137722789099128,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
11,2021-09-13,0.20448820366838294,0.6091302412891478,1.0137722789099128,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
11,2021-09-13,0.20448820366838294,0.6091302412891478,1.0137722789099128,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
11,2021-09-13,0.20448820366838294,0.6091302412891478,1.0137722789099128,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
11,2021-09-13,0.20448820366838294,0.6091302412891478,1.0137722789099128,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
11,2021-09-13,0.20448820366838294,0.6091302412891478,1.0137722789099128,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
11,2021-09-13,0.20448820366838294,0.6091302412891478,1.0137722789099128,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
11,2021-09-13,0.20448820366838294,0.6091302412891478,1.0137722789099128,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
18,2021-09-20,0.16973859100398,0.527808460886359,0.8858783307687382,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
18,2021-09-20,0.16973859100398,0.527808460886359,0.8858783307687382,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
18,2021-09-20,0.16973859100398,0.527808460886359,0.8858783307687382,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
25,2021-09-27,0.14692597368370558,0.473344153882153,0.7997623340806004,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
25,2021-09-27,0.14692597368370558,0.473344153882153,0.7997623340806004,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
25,2021-09-27,0.14692597368370558,0.473344153882153,0.7997623340806004,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
32,2021-10-04,0.14216667693401563,0.4629736316242384,0.7837805863144609,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
32,2021-10-04,0.14216667693401563,0.4629736316242384,0.7837805863144609,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
32,2021-10-04,0.14216667693401563,0.4629736316242384,0.7837805863144609,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
34,2021-10-06,0.1388431880549381,0.4528306813467995,0.7668181746386608,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
34,2021-10-06,0.1388431880549381,0.4528306813467995,0.7668181746386608,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
34,2021-10-06,0.1388431880549381,0.4528306813467995,0.7668181746386608,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
34,2021-10-06,0.1388431880549381,0.4528306813467995,0.7668181746386608,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
34,2021-10-06,0.1388431880549381,0.4528306813467995,0.7668181746386608,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
34,2021-10-06,0.1388431880549381,0.4528306813467995,0.7668181746386608,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
39,2021-10-11,0.12886785006800341,0.4191056315417167,0.7093434130154295,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
39,2021-10-11,0.12886785006800341,0.4191056315417167,0.7093434130154295,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
39,2021-10-11,0.12886785006800341,0.4191056315417167,0.7093434130154295,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
39,2021-10-11,0.12886785006800341,0.4191056315417167,0.7093434130154295,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
39,2021-10-11,0.12886785006800341,0.4191056315417167,0.7093434130154295,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
39,2021-10-11,0.12886785006800341,0.4191056315417167,0.7093434130154295,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
39,2021-10-11,0.12886785006800341,0.4191056315417167,0.7093434130154295,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
39,2021-10-11,0.12886785006800341,0.4191056315417167,0.7093434130154295,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
39,2021-10-11,0.12886785006800341,0.4191056315417167,0.7093434130154295,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
39,2021-10-11,0.12886785006800341,0.4191056315417167,0.7093434130154295,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
39,2021-10-11,0.12886785006800341,0.4191056315417167,0.7093434130154295,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
39,2021-10-11,0.12886785006800341,0.4191056315417167,0.7093434130154295,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
46,2021-10-18,0.07518658665728128,0.23883018829382083,0.4024737899303597,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
46,2021-10-18,0.07518658665728128,0.23883018829382083,0.4024737899303597,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
46,2021-10-18,0.07518658665728128,0.23883018829382083,0.4024737899303597,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
53,2021-10-25,0.013198733179266082,0.03515734891407574,0.057115964648884396,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
53,2021-10-25,0.013198733179266082,0.03515734891407574,0.057115964648884396,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
53,2021-10-25,0.013198733179266082,0.03515734891407574,0.057115964648884396,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
55,2021-10-27,0.005385072463370735,0.013713709572191368,0.022042346681011016,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
55,2021-10-27,0.005385072463370735,0.013713709572191368,0.022042346681011016,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
55,2021-10-27,0.005385072463370735,0.013713709572191368,0.022042346681011016,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
58,2021-10-30,0.0024967368930970202,0.017183354397969707,0.031869971902841576,François Asselineau,Asselineau,F. Asselineau,Union populaire républicaine,DIV,6010
